participant_id,condition,wave,run_index,task_id,task_name,scenario,authored_order,display_index,answer,correct_answer,correct,confidence,dwell_seconds,prompts_on_task
666ead197fa250fa7cffe77a,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,18,Only statement 2 is correct.,Only statement 1 is correct.,0.0,100.0,171.3420000076294,3
666ead197fa250fa7cffe77a,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,28,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,33.75399994850159,1
666ead197fa250fa7cffe77a,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,10,Only statement 2 is correct.,Both statements are correct.,0.0,100.0,110.92799997329712,2
666ead197fa250fa7cffe77a,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,22,Only statement 2 is correct.,Only statement 2 is correct.,1.0,100.0,57.48900008201599,2
666ead197fa250fa7cffe77a,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,26,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,100.0,49.28600001335144,1
666ead197fa250fa7cffe77a,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,14,Only statement 2 is correct.,Only statement 2 is correct.,1.0,100.0,56.09700012207031,2
666ead197fa250fa7cffe77a,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,8,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,100.0,107.49799990653992,1
666ead197fa250fa7cffe77a,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,6,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,212.72900009155273,2
666ead197fa250fa7cffe77a,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,16,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,100.0,60.6710000038147,2
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,28,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,97.0,54.270999908447266,1
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,22,Both statements are correct.,Only statement 2 is correct.,0.0,100.0,446.7650001049042,1
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,26,Only statement 1 is correct.,Only statement 1 is correct.,1.0,100.0,46.13100004196167,1
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,20,Only statement 2 is correct.,Only statement 1 is correct.,0.0,99.0,320.32100009918213,2
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,8,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,69.21999979019165,2
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,18,Only statement 2 is correct.,Both statements are correct.,0.0,99.0,33.467000007629395,2
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,12,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,100.0,42.91599988937378,1
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,10,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,99.0,40.853999853134155,1
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,24,Both statements are correct.,Only statement 2 is correct.,0.0,98.0,61.50500011444092,1
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,14,Only statement 1 is correct.,Only statement 1 is correct.,1.0,97.0,54.54299998283386,2
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,6,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,100.0,35.68899989128113,1
6a04a45951d1ba0b33c7a56b,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,16,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,100.0,38.16900014877319,1
69fcf284ba393d763498206c,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,14,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,61.0,72.08399987220764,1
69fcf284ba393d763498206c,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,18,Only statement 2 is correct.,Only statement 2 is correct.,1.0,68.0,56.94799995422363,1
69fcf284ba393d763498206c,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,16,Only statement 2 is correct.,Only statement 1 is correct.,0.0,85.0,58.027000188827515,1
69fcf284ba393d763498206c,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,8,Both statements are correct.,Only statement 1 is correct.,0.0,77.0,52.20099997520447,1
69fcf284ba393d763498206c,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,12,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,80.0,38.65999984741211,1
69fcf284ba393d763498206c,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,10,Only statement 1 is correct.,Both statements are correct.,0.0,73.0,70.19200015068054,1
69fcf284ba393d763498206c,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,6,Only statement 2 is correct.,Only statement 2 is correct.,1.0,49.0,110.12400007247925,1
69fcf284ba393d763498206c,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,24,Only statement 1 is correct.,Only statement 1 is correct.,1.0,74.0,90.08799982070923,1
69fcf284ba393d763498206c,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,22,Only statement 2 is correct.,Only statement 2 is correct.,1.0,68.0,38.20099997520447,1
69fcf284ba393d763498206c,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,28,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,27.0,49.59699988365173,1
69fcf284ba393d763498206c,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,20,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,66.0,115.31500005722046,1
69fcf284ba393d763498206c,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,26,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,67.0,89.23799991607666,1
6a509cf81c38ed4e29884a9c,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,12,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,191.1399998664856,1
6a509cf81c38ed4e29884a9c,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,20,Only statement 1 is correct.,Only statement 2 is correct.,0.0,100.0,332.83000016212463,2
6a509cf81c38ed4e29884a9c,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,10,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,99.0,340.7669999599457,2
6a509cf81c38ed4e29884a9c,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,16,Only statement 2 is correct.,Only statement 1 is correct.,0.0,100.0,153.98599982261658,1
6a509cf81c38ed4e29884a9c,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,14,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,98.0,174.15400004386902,2
6a509cf81c38ed4e29884a9c,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,24,Only statement 2 is correct.,Both statements are correct.,0.0,100.0,129.0420000553131,2
6a509cf81c38ed4e29884a9c,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,26,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,100.0,194.30599999427795,1
6a509cf81c38ed4e29884a9c,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,28,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,100.0,127.62800002098083,1
6a509cf81c38ed4e29884a9c,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,6,Only statement 2 is correct.,Only statement 2 is correct.,1.0,90.0,411.6289999485016,2
6a509cf81c38ed4e29884a9c,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,8,Only statement 1 is correct.,Only statement 1 is correct.,1.0,100.0,326.38100004196167,2
6a509cf81c38ed4e29884a9c,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,22,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,169.7559998035431,2
6a509cf81c38ed4e29884a9c,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,18,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,100.0,234.1489999294281,2
69e77eeca0f0281b1d24813f,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,18,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,94.0,73.46399998664856,2
69e77eeca0f0281b1d24813f,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,24,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,98.0,84.21300005912781,2
69e77eeca0f0281b1d24813f,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,12,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,90.0,128.04499983787537,2
69e77eeca0f0281b1d24813f,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,16,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,92.0,93.84800004959106,2
69e77eeca0f0281b1d24813f,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,6,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,4.0,43.01600003242493,1
69e77eeca0f0281b1d24813f,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,8,Both statements are correct.,Both statements are correct.,1.0,4.0,41.97000002861023,1
69e77eeca0f0281b1d24813f,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,10,Only statement 1 is correct.,Only statement 2 is correct.,0.0,94.0,84.72300004959106,2
69e77eeca0f0281b1d24813f,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,26,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,98.0,80.01300001144409,2
69e77eeca0f0281b1d24813f,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,20,Only statement 2 is correct.,Only statement 2 is correct.,1.0,96.0,85.48799991607666,2
69e77eeca0f0281b1d24813f,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,28,Only statement 1 is correct.,Only statement 1 is correct.,1.0,99.0,108.8199999332428,2
69e77eeca0f0281b1d24813f,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,22,Only statement 2 is correct.,Neither of the two statements is correct.,0.0,94.0,67.37599992752075,2
69e77eeca0f0281b1d24813f,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,14,Only statement 2 is correct.,Only statement 2 is correct.,1.0,91.0,100.19199991226196,2
69e7cca9182bc6179eefff1d,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,22,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,137.19199991226196,3
69e7cca9182bc6179eefff1d,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,12,Only statement 1 is correct.,Only statement 2 is correct.,0.0,100.0,264.3699998855591,5
69e7cca9182bc6179eefff1d,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,16,Only statement 1 is correct.,Only statement 1 is correct.,1.0,100.0,111.14300012588501,2
69e7cca9182bc6179eefff1d,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,20,Only statement 2 is correct.,Only statement 1 is correct.,0.0,100.0,136.5809998512268,2
69e7cca9182bc6179eefff1d,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,14,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,162.68500018119812,4
69e7cca9182bc6179eefff1d,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,26,Only statement 2 is correct.,Both statements are correct.,0.0,100.0,49.07299995422363,3
69e7cca9182bc6179eefff1d,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,18,Only statement 2 is correct.,Only statement 2 is correct.,1.0,100.0,185.94899988174438,3
69e7cca9182bc6179eefff1d,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,10,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,100.0,282.13100004196167,2
69e7cca9182bc6179eefff1d,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,24,Only statement 2 is correct.,Only statement 2 is correct.,1.0,100.0,81.91700005531311,3
69e7cca9182bc6179eefff1d,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,6,Only statement 1 is correct.,Only statement 1 is correct.,1.0,100.0,193.36699986457825,5
69e7cca9182bc6179eefff1d,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,8,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,100.0,146.30200004577637,2
69e7cca9182bc6179eefff1d,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,28,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,100.0,78.35899996757507,3
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,28,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,85.0,91.12700009346008,1
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,24,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,71.0,167.3710000514984,1
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,18,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,73.0,115.54699993133545,1
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,10,Both statements are correct.,Only statement 1 is correct.,0.0,72.0,118.35599994659424,1
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,16,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,77.0,90.34899997711182,1
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,12,Both statements are correct.,Both statements are correct.,1.0,78.0,156.4340000152588,1
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,14,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,80.0,165.54300022125244,2
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,26,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,84.0,111.0939998626709,1
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,6,Only statement 2 is correct.,Only statement 2 is correct.,1.0,64.0,209.12800002098083,2
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,22,Only statement 1 is correct.,Only statement 1 is correct.,1.0,68.0,111.4539999961853,1
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,20,Only statement 2 is correct.,Neither of the two statements is correct.,0.0,70.0,192.6769998073578,1
6a0cbcf2dfec28ecd231ff80,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,8,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,64.0,187.58500003814697,1
66d4407f31981698998d25d8,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,14,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,65.0,85.4390001296997,1
66d4407f31981698998d25d8,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,10,Only statement 2 is correct.,Only statement 2 is correct.,1.0,45.0,404.72000002861023,1
66d4407f31981698998d25d8,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,8,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,78.0,112.01300001144409,1
66d4407f31981698998d25d8,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,20,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,45.0,82.1230001449585,1
66d4407f31981698998d25d8,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,26,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,84.0,172.22100019454956,1
66d4407f31981698998d25d8,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,12,Neither of the two statements is correct.,Both statements are correct.,0.0,80.0,96.28500008583069,2
66d4407f31981698998d25d8,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,16,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,19.0,175.42799997329712,1
66d4407f31981698998d25d8,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,24,Only statement 1 is correct.,Only statement 1 is correct.,1.0,47.0,208.75999999046326,3
66d4407f31981698998d25d8,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,28,Only statement 2 is correct.,Only statement 2 is correct.,1.0,66.0,130.0329999923706,1
66d4407f31981698998d25d8,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,6,Both statements are correct.,Only statement 1 is correct.,0.0,62.0,255.60600018501282,1
66d4407f31981698998d25d8,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,18,Only statement 1 is correct.,Neither of the two statements is correct.,0.0,74.0,74.46200013160706,1
66d4407f31981698998d25d8,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,22,Only statement 1 is correct.,Only statement 2 is correct.,0.0,61.0,114.09599995613098,1
59269aac7724de000109190f,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,8,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,77.0,439.6819999217987,11
59269aac7724de000109190f,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,12,Only statement 2 is correct.,Only statement 2 is correct.,1.0,92.0,364.85199999809265,10
59269aac7724de000109190f,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,20,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,44.0,232.08400011062622,8
59269aac7724de000109190f,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,14,Only statement 2 is correct.,Only statement 1 is correct.,0.0,90.0,265.1099998950958,9
59269aac7724de000109190f,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,28,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,45.0,212.4670000076294,6
59269aac7724de000109190f,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,6,Neither of the two statements is correct.,Both statements are correct.,0.0,100.0,550.1389999389648,15
59269aac7724de000109190f,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,22,Only statement 2 is correct.,Only statement 2 is correct.,1.0,97.0,168.84800004959106,7
59269aac7724de000109190f,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,18,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,70.0,165.71799993515015,7
59269aac7724de000109190f,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,16,Only statement 2 is correct.,Only statement 2 is correct.,1.0,93.0,162.42400002479553,7
59269aac7724de000109190f,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,10,Only statement 1 is correct.,Only statement 1 is correct.,1.0,88.0,238.83599996566772,10
59269aac7724de000109190f,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,24,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,98.0,113.38599991798401,8
59269aac7724de000109190f,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,26,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,94.0,121.53800010681152,7
6a202e14d9aec81592aba952,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,14,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,71.0,142.9170000553131,2
6a202e14d9aec81592aba952,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,8,Only statement 1 is correct.,Only statement 2 is correct.,0.0,95.0,165.11999988555908,2
6a202e14d9aec81592aba952,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,6,Only statement 1 is correct.,Only statement 1 is correct.,1.0,92.0,163.8950002193451,4
6a202e14d9aec81592aba952,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,26,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,88.0,105.85800004005432,2
6a202e14d9aec81592aba952,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,18,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,66.0,179.23399996757507,2
6a202e14d9aec81592aba952,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,22,Neither of the two statements is correct.,Both statements are correct.,0.0,81.0,147.48599982261658,2
6a202e14d9aec81592aba952,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,10,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,97.0,219.68099999427795,2
6a202e14d9aec81592aba952,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,12,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,77.0,123.31299996376038,2
6a202e14d9aec81592aba952,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,28,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,72.0,136.6289999485016,2
6a202e14d9aec81592aba952,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,16,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,97.0,152.8470001220703,2
6a202e14d9aec81592aba952,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,20,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,87.0,225.0550000667572,3
6a202e14d9aec81592aba952,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,24,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,68.0,183.26600003242493,2
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,22,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,58.0,130.4800000190735,3
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,6,Only statement 1 is correct.,Only statement 2 is correct.,0.0,64.0,44.18499994277954,1
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,18,Only statement 1 is correct.,Only statement 1 is correct.,1.0,60.0,158.30999994277954,1
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,28,Only statement 1 is correct.,Only statement 1 is correct.,1.0,42.0,89.4850001335144,1
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,8,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,83.0,111.24400019645691,1
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,12,Only statement 2 is correct.,Both statements are correct.,0.0,83.0,135.04900002479553,1
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,20,Only statement 2 is correct.,Only statement 2 is correct.,1.0,84.0,151.2630000114441,1
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,10,Only statement 2 is correct.,Only statement 1 is correct.,0.0,78.0,86.82699990272522,1
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,24,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,41.0,124.8989999294281,1
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,16,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,63.0,95.4229998588562,1
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,14,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,60.0,76.50200009346008,1
6a1ca4ab0a23bbbf31ce1110,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,26,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,69.0,99.40899991989136,1
665ed3e9a6d856341025d5e1,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,8,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,55.0,115.08500003814697,2
665ed3e9a6d856341025d5e1,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,6,Only statement 1 is correct.,Only statement 2 is correct.,0.0,61.0,105.01600003242493,2
665ed3e9a6d856341025d5e1,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,24,Only statement 1 is correct.,Only statement 1 is correct.,1.0,66.0,157.64000010490417,3
665ed3e9a6d856341025d5e1,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,22,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,43.0,347.2479999065399,6
665ed3e9a6d856341025d5e1,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,26,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,82.0,286.9979999065399,5
665ed3e9a6d856341025d5e1,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,18,Only statement 2 is correct.,Both statements are correct.,0.0,73.0,176.73600006103516,3
665ed3e9a6d856341025d5e1,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,14,Neither of the two statements is correct.,Only statement 2 is correct.,0.0,64.0,187.67899990081787,6
665ed3e9a6d856341025d5e1,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,10,Only statement 1 is correct.,Only statement 1 is correct.,1.0,73.0,158.5039999485016,4
665ed3e9a6d856341025d5e1,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,20,Only statement 2 is correct.,Only statement 2 is correct.,1.0,63.0,112.34899997711182,1
665ed3e9a6d856341025d5e1,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,28,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,63.0,107.05200004577637,2
665ed3e9a6d856341025d5e1,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,16,Only statement 2 is correct.,Neither of the two statements is correct.,0.0,76.0,194.58500003814697,4
665ed3e9a6d856341025d5e1,reflection-task,2,0,28,graduation_party_07,Graduation Party,12,12,Only statement 1 is correct.,Only statement 2 is correct.,0.0,80.0,128.2039999961853,2
5b9d57e5737d030001ad2cbf,reflection-task,2,0,6,ypc_02,Young Professionals Consulting,1,22,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,91.0,104.3989999294281,2
5b9d57e5737d030001ad2cbf,reflection-task,2,0,8,ypc_03,Young Professionals Consulting,2,8,Only statement 1 is correct.,Only statement 2 is correct.,0.0,98.0,98.97100019454956,2
5b9d57e5737d030001ad2cbf,reflection-task,2,0,10,ypc_05,Young Professionals Consulting,3,24,Only statement 1 is correct.,Only statement 1 is correct.,1.0,92.0,81.00099992752075,2
5b9d57e5737d030001ad2cbf,reflection-task,2,0,12,ypc_06,Young Professionals Consulting,4,20,Only statement 1 is correct.,Only statement 1 is correct.,1.0,10.0,395.77099990844727,7
5b9d57e5737d030001ad2cbf,reflection-task,2,0,14,car_racing_01,Incentive Car Racing,5,28,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,93.0,51.9760000705719,2
5b9d57e5737d030001ad2cbf,reflection-task,2,0,16,car_racing_02,Incentive Car Racing,6,26,Only statement 2 is correct.,Both statements are correct.,0.0,98.0,120.76699995994568,5
5b9d57e5737d030001ad2cbf,reflection-task,2,0,18,car_racing_03,Incentive Car Racing,7,16,Only statement 2 is correct.,Only statement 2 is correct.,1.0,97.0,109.54200005531311,3
5b9d57e5737d030001ad2cbf,reflection-task,2,0,20,car_racing_05,Incentive Car Racing,8,12,Only statement 1 is correct.,Only statement 1 is correct.,1.0,91.0,249.47399997711182,7
5b9d57e5737d030001ad2cbf,reflection-task,2,0,22,graduation_party_01,Graduation Party,9,18,Only statement 2 is correct.,Only statement 2 is correct.,1.0,98.0,93.50799989700317,3
5b9d57e5737d030001ad2cbf,reflection-task,2,0,24,graduation_party_05,Graduation Party,10,14,Neither of the two statements is correct.,Only statement 1 is correct.,0.0,95.0,169.75400018692017,3
5b9d57e5737d030001ad2cbf,reflection-task,2,0,26,graduation_party_06,Graduation Party,11,10,Neither of the two statements is correct.,Neither of the two statements is correct.,1.0,98.0,164.76399993896484,4
