participantId,condition,savedAt,completed,age,gender,profession,fluency,education,ai_use,ypc_02_answer,ypc_02_correct,ypc_02_confidence,ypc_03_answer,ypc_03_correct,ypc_03_confidence,ypc_05_answer,ypc_05_correct,ypc_05_confidence,ypc_06_answer,ypc_06_correct,ypc_06_confidence,car_racing_01_answer,car_racing_01_correct,car_racing_01_confidence,car_racing_02_answer,car_racing_02_correct,car_racing_02_confidence,car_racing_03_answer,car_racing_03_correct,car_racing_03_confidence,car_racing_05_answer,car_racing_05_correct,car_racing_05_confidence,graduation_party_01_answer,graduation_party_01_correct,graduation_party_01_confidence,graduation_party_05_answer,graduation_party_05_correct,graduation_party_05_confidence,graduation_party_06_answer,graduation_party_06_correct,graduation_party_06_confidence,graduation_party_07_answer,graduation_party_07_correct,graduation_party_07_confidence,n_correct,mean_confidence,metacog_sensitivity,sus_1,sus_2,sus_3,sus_4,sus_5,sus_6,sus_7,sus_8,sus_9,sus_10,sus_11,sus_aggregate,ueq_1,ueq_2,ueq_3,ueq_4,ueq_5,ueq_6,ueq_7,ueq_8,ueq_aggregate,tlx_1,tlx_2,tlx_3,tlx_4,tlx_5,tlx_6,tlx_aggregate,nfc_1,nfc_2,nfc_3,nfc_4,nfc_5,nfc_6,nfc_aggregate,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_aggregate,attn_instruction,attn_post,attn_sus,msgs_to_ai,pre_with_ai,pre_without_ai,pre_ai_alone,post_with_ai,post_without_ai,post_ai_alone,I usually double-checked AI-generated answers before relying on them.,The post task reflection shown in this study changed how I understand the task.,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","How, if at all, did the post task reflection changed the way you understand the task?","If you have any further comments about your interaction with the AI, please share them here."
5ec3bcec194de722b74d9533,reflection-task,2026-08-16T21:28:55.011498+00:00,True,36,['Man'],Substitute teacher,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,90.0,B,1,92.0,D,0,88.0,B,0,90.0,D,1,90.0,B,0,88.0,D,0,88.0,B,0,91.0,B,1,91.0,A,1,89.0,B,0,92.0,D,0,88.0,5,89.75,1.11,3.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,95.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.75,5.0,13.0,5.0,15.0,13.0,15.0,11.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.62,1,1,1,33,10,10,11,10,3,11,5,4,"Double checking answers and also talking to it like a human and not a machine. I feel like the more personable answers are easier and more fun to understand, and it increases my likelihood of trusting/using the LLM.",Strange answer but I now believe this task was specifically asking me to test an organisation model.,"It's enjoyable. I love AI. I had a little bit of trouble with the task because I've got a bad back and shoulder and I'm sat in a weird position, so I'm sorry if some of my answers seem a little rushed or scattered. "
6140ce04fc55c3149baf0f8b,reflection-task,2026-08-16T21:29:28.087823+00:00,True,47,['Woman'],Lead Project manager,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,99.0,C,0,98.0,D,0,100.0,B,0,60.0,D,1,98.0,B,0,99.0,B,1,98.0,A,1,100.0,B,1,99.0,D,0,100.0,B,0,78.0,D,0,85.0,5,92.83,10.23,5.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,5.0,1.0,87.5,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,2.75,20.0,15.0,15.0,15.0,20.0,20.0,17.5,4.0,4.0,1.0,1.0,5.0,5.0,4.67,5.0,2.0,4.0,4.0,5.0,2.0,5.0,5.0,4.25,1,1,1,57,12,7,12,8,5,9,5,1,Check the AIs reasoning and get a summary to see if it made sense at a glance.,"it did make me look at organising it different, ",The AI was quick and mostly really efficient I could not have done so many without it and in the time allowed without plotting the scenario based quests out.
6a21bca6b2d44f85d2956acb,reflection-task,2026-08-16T21:34:02.366503+00:00,True,23,['Woman'],Hospitality Supervisor,Native English speaker,Vocational college degree,About once a day,D,1,45.0,D,0,84.0,D,0,73.0,D,0,47.0,A,0,97.0,C,1,69.0,B,1,83.0,A,1,69.0,C,0,67.0,D,0,43.0,D,1,19.0,B,1,35.0,6,60.92,-15.17,2.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,52.5,6.0,3.0,5.0,5.0,1.0,1.0,2.0,1.0,-1.0,20.0,19.0,19.0,5.0,8.0,20.0,15.17,1.0,1.0,5.0,5.0,2.0,2.0,1.33,4.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,3.38,1,1,1,25,6,2,8,6,1,12,3,2,I would provide AI with the questions and information while trying to work it out myself while it did swell. I would also ask it to justify its answer ,It made me feel like I rely a lot on ai to give me courage to my own answers ,
5883d68d300c0b000113db56,reflection-task,2026-08-16T21:34:29.563356+00:00,True,54,['Woman'],Maths teacher,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,A,0,99.0,A,0,86.0,D,0,97.0,D,0,74.0,D,1,99.0,B,0,98.0,D,0,99.0,D,0,60.0,B,1,79.0,D,0,83.0,D,1,88.0,D,0,91.0,3,87.75,1.22,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,4.0,1.0,97.5,7.0,7.0,7.0,7.0,4.0,5.0,6.0,6.0,2.12,14.0,2.0,2.0,14.0,14.0,6.0,8.67,1.0,2.0,4.0,4.0,3.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.62,1,1,1,30,10,2,10,10,2,12,4,4,I relied very heavily on the AI. I tried to answer them myself but some were too complicated so I simply accepted teh AI answers. In some cases I was able to get an answer and I then checked this answer was the same as the AI. ,It made me think about the way I was approaching the problems and how efficently I was using the AI,
67269f439696d166fbb74e09,reflection-task,2026-08-16T21:35:18.269810+00:00,True,24,['Man'],Data Analyst,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,83.0,C,0,67.0,D,0,81.0,C,0,89.0,A,0,91.0,B,0,92.0,D,0,79.0,D,0,91.0,B,1,94.0,D,0,82.0,A,0,87.0,B,1,74.0,3,84.17,-0.67,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,87.5,7.0,7.0,6.0,7.0,5.0,5.0,6.0,6.0,2.12,19.0,20.0,3.0,13.0,20.0,12.0,14.5,3.0,3.0,1.0,1.0,5.0,4.0,4.17,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.25,1,1,1,31,9,6,7,9,4,6,5,1,"I usually read the AI's explaination to see if it understood the questions first, then I would work through its explaination if it is logical. Lastly I would ask it to rate its confidence level from 1-100",No,It was stressful having to sit still because of the camera check
6a1c823e2fcad33e33e5c7f9,reflection-task,2026-08-16T21:36:10.564290+00:00,True,24,['Woman'],teacher,Fully fluent,Higher tertiary education degree (Master's level),Several times a day,A,0,94.0,A,0,91.0,A,1,99.0,A,1,95.0,D,1,90.0,B,0,94.0,B,1,93.0,D,0,75.0,B,1,94.0,A,1,84.0,B,0,85.0,D,0,94.0,6,90.67,3.67,4.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,57.5,6.0,6.0,4.0,6.0,4.0,6.0,4.0,4.0,1.0,17.0,12.0,13.0,16.0,11.0,6.0,12.5,4.0,4.0,3.0,4.0,5.0,3.0,3.5,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.75,1,1,1,17,,,,10,8,6,3,4,,"help me slow down, understand every rule and double checking.",
69c2c2e3d95e188fd657d9db,reflection-task,2026-08-16T21:37:04.928816+00:00,True,33,['Man'],Researcher,Conversationally fluent,Doctoral degree,Several times a day,B,0,71.0,B,1,86.0,D,0,59.0,D,0,77.0,D,1,70.0,B,0,96.0,B,1,57.0,A,1,88.0,B,1,91.0,C,0,81.0,D,1,76.0,B,1,77.0,7,77.42,1.06,5.0,1.0,4.0,1.0,3.0,2.0,5.0,5.0,3.0,4.0,1.0,82.5,6.0,7.0,7.0,7.0,5.0,5.0,3.0,2.0,1.25,19.0,16.0,10.0,11.0,16.0,20.0,15.33,3.0,3.0,2.0,1.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,3.0,3.0,3.25,1,1,1,20,8,6,4,8,8,6,4,5,"First 4 tasks: carefully check the AI-generated answers, the rest: just copy-paste AI-generated explanations.",The tiredness of typing in post task reflection increased my rely on AI answers to reduce my pressure.,"Most of time AI are reliable, but when it make mistakes it needs more effort to indentify. It is dangerous to reply on AI too much."
6165467eb6321c819c2edb0a,reflection-task,2026-08-16T21:39:38.020627+00:00,True,24,['Woman'],Trainer,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a week,C,0,26.0,B,1,58.0,A,1,63.0,C,0,25.0,D,1,24.0,B,0,20.0,D,0,25.0,D,0,28.0,B,1,28.0,A,1,24.0,D,1,63.0,B,1,29.0,7,34.42,16.49,4.0,2.0,4.0,1.0,4.0,2.0,5.0,5.0,3.0,4.0,1.0,80.0,6.0,5.0,6.0,6.0,2.0,2.0,5.0,4.0,0.5,17.0,6.0,12.0,4.0,16.0,13.0,11.33,2.0,2.0,4.0,3.0,4.0,2.0,2.5,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.25,1,1,1,30,8,4,9,5,2,8,4,2,I followed the AIs advice as the texts were too complicated for me to follow. ,It made me feel quite stupid/inadequate as I relied a lot on the AI. ,
6a74c64e0aadf8f52443868a,reflection-task,2026-08-16T21:41:24.634304+00:00,True,34,['Man'],Senior R&D Engineer,Fully fluent,Doctoral degree,Several times a day,D,1,51.0,B,1,81.0,D,0,92.0,D,0,54.0,D,1,100.0,C,1,87.0,D,0,93.0,C,0,86.0,B,1,91.0,A,1,92.0,B,0,89.0,B,1,84.0,7,83.33,0.91,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,50.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,19.0,19.0,16.0,12.0,12.0,13.0,15.17,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,0,49,6,10,3,6,2,3,4,4,ICC approach,"Yes, by confidence level",
69efb9b420360a885dd4433c,reflection-task,2026-08-16T21:42:18.114769+00:00,True,45,['Woman'],teacher,Native English speaker,Higher tertiary education degree (Master's level),About once a day,D,1,87.0,D,0,35.0,D,0,33.0,A,1,11.0,D,1,90.0,B,0,59.0,B,1,58.0,D,0,40.0,B,1,25.0,A,1,35.0,D,1,25.0,C,0,74.0,7,47.67,-0.91,2.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,45.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,6.0,-0.38,16.0,12.0,13.0,8.0,14.0,19.0,13.67,2.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,2.12,1,0,1,22,6,10,9,9,2,8,4,4,I kept checking and seeing if AI was correct - and then I started to lead with my thoughts and check.,It was maybe a bit too detailed but it made me think about whyI wastrusting the AI and whether it was accurate.,I felt like it wasnt always reliable.
5a7226d9f660ae0001a9a547,reflection-task,2026-08-16T21:43:33.706293+00:00,True,27,['Woman'],Childcare Practitioner,Native English speaker,Upper secondary school / High school,A few times a week,D,1,87.0,D,0,100.0,D,0,100.0,D,0,73.0,D,1,100.0,C,1,100.0,B,1,100.0,D,0,100.0,B,1,100.0,D,0,100.0,D,1,100.0,B,1,87.0,7,95.58,1.69,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.75,20.0,10.0,4.0,14.0,20.0,7.0,12.5,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,4.75,1,1,1,39,10,8,10,10,4,12,5,5,I tried to find a reasonable answer and then use the AI to compare my answers to their ideas and see what could be correct. I then tried to work harder on each task to improve on getting the answers,It made me think about how much I relied on the AI or myself in the task,
60f816ff1fa74fcfab532378,reflection-task,2026-08-16T21:43:37.310582+00:00,True,31,['Woman'],"Self employed - ad hoc work including extras work, gardening and reselling",Native English speaker,Lower tertiary education degree (Bachelor's level),Never,D,1,86.0,A,0,82.0,A,1,78.0,A,1,94.0,D,1,100.0,A,0,96.0,B,1,99.0,A,1,92.0,B,1,99.0,D,0,22.0,D,1,90.0,D,0,97.0,8,86.25,18.0,4.0,1.0,5.0,2.0,5.0,3.0,4.0,5.0,2.0,5.0,2.0,82.5,6.0,6.0,7.0,7.0,4.0,5.0,3.0,3.0,1.12,20.0,1.0,17.0,14.0,20.0,9.0,13.5,4.0,5.0,2.0,2.0,5.0,3.0,4.17,4.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,4.5,1,1,1,42,10,2,10,10,2,12,1,1,"Initially I double checked the answers, made sure the AI understood and asked for clarification but this took so long that I began to be really rushed and I wasn't able to continue doing it this way. ","There isn't anything within this reflection which has changed the understanding of the task. The task was very long winded, I thought the questions about each scenario would be grouped together to make it easier to refer back but they weren't so I had to start afresh every questions and it took such a long time which was frustrating. ",
66598c98a133d3735cdc4fdc,reflection-task,2026-08-16T21:43:46.084965+00:00,True,31,['Woman'],Therapist,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,1,73.0,D,0,47.0,D,0,62.0,C,0,41.0,D,1,38.0,C,1,43.0,B,1,50.0,A,1,40.0,B,1,73.0,D,0,73.0,D,1,24.0,D,0,41.0,7,50.42,-4.09,4.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,70.0,5.0,6.0,5.0,4.0,3.0,3.0,4.0,4.0,0.25,13.0,4.0,10.0,8.0,3.0,13.0,8.5,2.0,2.0,2.0,5.0,4.0,3.0,2.67,4.0,3.0,3.0,1.0,5.0,5.0,5.0,4.0,3.25,1,1,1,29,8,2,8,10,0,10,2,3,just the AI tool provided ,It just made me feel bad for using the AI tool in full to get the answer as I had no reflection of my own most of the time ,It was quick and easy to use. I probably trusted it too much 
66def1304e37adb3349f648f,reflection-task,2026-08-16T21:46:14.499975+00:00,True,42,['Woman'],Carer,Fully fluent,Upper secondary school / High school,A few times a week,D,1,96.0,B,1,96.0,A,1,98.0,A,1,93.0,D,1,95.0,B,0,98.0,D,0,97.0,D,0,91.0,B,1,96.0,D,0,98.0,B,0,85.0,D,0,94.0,6,94.75,1.83,3.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,60.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,4.0,0.38,20.0,4.0,20.0,20.0,20.0,16.0,16.67,1.0,1.0,5.0,4.0,1.0,1.0,1.17,3.0,2.0,3.0,2.0,4.0,4.0,1.0,2.0,2.38,1,1,1,26,11,5,9,12,3,10,3,4,I read the scenario and compared against AI,"I am not sure that it did, I just got better with the task as I went on",It was helpful 
69f226b2032dea50182cbd55,reflection-task,2026-08-16T21:57:04.604658+00:00,True,33,['Woman'],Operations Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,100.0,A,0,90.0,D,0,93.0,B,0,44.0,D,1,100.0,B,0,95.0,B,1,95.0,A,1,63.0,B,1,94.0,A,1,65.0,B,0,90.0,D,0,100.0,6,85.75,0.83,5.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,2.0,5.0,2.0,80.0,7.0,6.0,7.0,6.0,4.0,5.0,5.0,5.0,1.62,19.0,1.0,7.0,16.0,18.0,15.0,12.67,3.0,3.0,3.0,2.0,4.0,3.0,3.33,5.0,4.0,4.0,4.0,5.0,2.0,5.0,5.0,4.5,1,1,1,38,12,9,10,10,6,8,2,3,I broke down a lot of the questions to get AI thinking about resolving the issues step by step so that I would be confident that it had considered all of the right things.  ,It mostly validated that way that I approached each task.,AI system was really easy to use and understand and was very efficient at returning responses.  I liked that it provided rationale around it's thinking and thought process.
5eb29fdddac67500082c1089,reflection-task,2026-08-16T21:58:17.078007+00:00,True,51,['Man'],stay at home parent,Native English speaker,Upper secondary school / High school,A few times a month,D,1,65.0,A,0,17.0,D,0,43.0,B,0,73.0,D,1,63.0,B,0,36.0,B,1,76.0,C,0,74.0,B,1,38.0,D,0,70.0,D,1,18.0,D,0,8.0,5,48.42,6.14,4.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,67.5,7.0,5.0,7.0,7.0,4.0,5.0,6.0,6.0,1.88,10.0,3.0,19.0,9.0,10.0,20.0,11.83,3.0,3.0,2.0,3.0,4.0,4.0,3.5,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,3.88,1,1,1,35,9,6,9,10,3,10,1,3,I used AI completely because I knew by looking at the time allocated for the study that this was going to be VERY tight as regards to finishing in time which added extra pressure and stress to wards the end. can't say i enjoyed it to be honest,"it didn't change the way i looked at the task, i used the same method for every question so i felt like i was repeating myself a lot on the reflections.",
6a00c8f030917dccf9734123,reflection-task,2026-08-16T22:01:34.747552+00:00,True,39,['Woman'],Quality assurance manager,Native English speaker,Higher tertiary education degree (Master's level),A few times a week,D,1,81.0,A,0,41.0,D,0,87.0,B,0,14.0,D,1,89.0,C,1,97.0,B,1,57.0,A,1,31.0,B,1,32.0,A,1,68.0,D,1,34.0,B,1,60.0,9,57.58,13.67,4.0,2.0,5.0,1.0,5.0,4.0,4.0,5.0,1.0,4.0,2.0,80.0,5.0,5.0,6.0,5.0,3.0,5.0,5.0,4.0,0.75,17.0,5.0,20.0,1.0,18.0,20.0,13.5,4.0,4.0,1.0,2.0,4.0,4.0,4.17,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,1,1,1,35,3,8,6,5,3,6,2,4,I didn't ahve time as the 12 questions took an unbelievable amount of time - i strated off looking at each carefully but ultimately prolific timed out and I've spent nearly two hours doing this,"I didn't find it helpful, after the fisrt 3-4 questions i just found it irritating and  waste of time typing teh same thing over and over and over",no
6775d2dc10021f9d74ab65aa,reflection-task,2026-08-16T22:02:04.465127+00:00,True,32,['Woman'],Education Specialist,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,78.0,C,0,86.0,D,0,73.0,B,0,93.0,D,1,100.0,B,0,100.0,D,0,90.0,D,0,97.0,B,1,44.0,D,0,100.0,D,1,98.0,D,0,82.0,4,86.75,-10.12,4.0,2.0,5.0,1.0,2.0,2.0,5.0,5.0,1.0,4.0,2.0,80.0,6.0,4.0,6.0,5.0,3.0,4.0,1.0,1.0,-0.25,17.0,1.0,10.0,17.0,17.0,7.0,11.5,1.0,1.0,4.0,4.0,3.0,1.0,1.67,4.0,4.0,2.0,2.0,5.0,1.0,5.0,5.0,4.0,1,1,1,34,12,9,10,9,4,8,4,4,I tried to create better prompts that led to more accurate answers from the AI or rationales that were easier for me to follow and understand. ,It made me question how confident I was in the task and my ability to explain the rationale I gained from the AI advice. ,"I found the AI to be speedy and explanations were clear, easy to follow for the most part. I was not always confident it was giving me the correct answers/following the rules consistently. "
5d888c72662f2c0017f6339a,reflection-task,2026-08-16T22:04:14.788452+00:00,True,38,['Man'],Education (Outreach & Partnerships),Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,92.0,D,0,74.0,D,0,22.0,A,1,57.0,D,1,100.0,B,0,100.0,D,0,77.0,D,0,84.0,B,1,82.0,A,1,52.0,B,0,50.0,D,0,94.0,5,73.67,5.03,3.0,1.0,5.0,1.0,3.0,1.0,4.0,5.0,1.0,5.0,1.0,87.5,7.0,7.0,7.0,7.0,5.0,5.0,4.0,3.0,1.62,15.0,2.0,1.0,16.0,14.0,1.0,8.17,3.0,4.0,2.0,3.0,4.0,4.0,3.67,4.0,3.0,2.0,2.0,5.0,1.0,4.0,4.0,3.62,1,0,1,84,9,12,4,6,12,3,4,5,"I mostly relied on AI to do the groundwork which would have taken me hours to do - even though this was at the sacrifice of accuracy. I started with giving AI the statement and then answers initially, after AI was changing it's answers, it's reasons were due to it understanding ambigious wording so I had to change the prompt.","I don't think it did, I felt like maybe I should have done more of my own work with less reliance on AI as justifying the answer was hard as I was mostly influenced by the AI assistant.","I think on the first two answers I may have clicked ""both statements correct"" I think I was meant to put ""neither are correct"" "
69f24574b54c25c94cb2a42a,reflection-task,2026-08-16T22:16:43.387618+00:00,True,22,['Man'],Student,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,70.0,B,1,67.0,A,1,79.0,B,0,100.0,D,1,77.0,B,0,79.0,B,1,75.0,D,0,73.0,B,1,78.0,A,1,66.0,A,0,52.0,B,1,69.0,8,73.75,-3.38,4.0,2.0,4.0,2.0,4.0,1.0,5.0,5.0,3.0,5.0,2.0,80.0,6.0,4.0,6.0,3.0,4.0,4.0,5.0,5.0,0.62,16.0,9.0,9.0,18.0,17.0,1.0,11.67,3.0,3.0,2.0,3.0,5.0,3.0,3.5,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.38,1,1,1,16,10,7,4,10,5,12,4,4,I asked help from AI assistant ,I was able to understand what was expected of me from this exercise.,"Good job, keep it up!"
69fcc05f140c19957cbdc016,reflection-task,2026-08-16T22:22:13.050839+00:00,True,55,['Woman'],civil servant,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,66.0,A,0,74.0,D,0,59.0,D,0,55.0,D,1,86.0,D,0,58.0,D,0,72.0,B,0,51.0,B,1,52.0,A,1,35.0,B,0,49.0,D,0,54.0,4,59.25,0.75,4.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0,2.0,70.0,4.0,6.0,6.0,3.0,4.0,4.0,3.0,5.0,0.38,12.0,6.0,9.0,14.0,17.0,19.0,12.83,4.0,4.0,3.0,2.0,4.0,3.0,3.67,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.62,1,1,1,28,12,10,10,11,8,11,5,3,"I relied on the AI more as the task went on, as the early answers I checked were all correct","I'm too annoyed to think about it right now, it was mentally draining",no
6a0219353eab8f39711ab298,reflection-task,2026-08-16T22:43:46.856205+00:00,True,22,['Man'],Student,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,78.0,D,0,74.0,B,0,70.0,C,0,63.0,D,1,89.0,B,0,98.0,B,1,76.0,B,0,28.0,B,1,93.0,A,1,41.0,D,1,68.0,A,0,58.0,6,69.67,9.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,5.0,1.0,4.0,2.0,75.0,6.0,4.0,5.0,6.0,2.0,4.0,3.0,4.0,0.25,15.0,4.0,5.0,13.0,15.0,9.0,10.17,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.12,1,1,1,23,10,7,11,8,6,9,4,3,,,
6a101a0a715aa6ec532858d2,reflection-task,2026-08-16T22:45:11.822835+00:00,True,26,['Woman'],Philanthropy Officer,Native English speaker,Lower tertiary education degree (Bachelor's level),Less than once a month,D,1,66.0,B,1,50.0,B,0,19.0,C,0,59.0,D,1,66.0,D,0,96.0,D,0,74.0,B,0,57.0,B,1,48.0,A,1,49.0,D,1,27.0,B,1,43.0,7,54.5,-11.14,3.0,2.0,4.0,1.0,4.0,3.0,4.0,5.0,2.0,3.0,2.0,70.0,5.0,6.0,5.0,5.0,3.0,2.0,3.0,3.0,0.0,20.0,1.0,8.0,12.0,16.0,14.0,11.83,2.0,3.0,2.0,2.0,3.0,3.0,3.17,4.0,3.0,2.0,2.0,5.0,5.0,3.0,2.0,2.75,1,1,1,30,9,9,9,10,4,10,3,3,,,
6a74cbaa67f22fab4c1b8a2e,reflection-task,2026-08-16T22:46:42.039828+00:00,True,31,['Woman'],home maker,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,A,0,99.0,A,0,97.0,D,0,99.0,B,0,100.0,D,1,97.0,B,0,98.0,B,1,98.0,A,1,96.0,B,1,99.0,D,0,99.0,B,0,99.0,D,0,99.0,4,98.33,-1.25,5.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,1.0,75.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,2.5,19.0,19.0,10.0,20.0,20.0,19.0,17.83,4.0,4.0,5.0,4.0,4.0,4.0,3.17,4.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,3.88,0,1,1,19,2,10,10,12,11,10,5,5,crosscheck and reading repeatedly,it was new and different for me.,great work
69f22308a09515c4b0bb3999,reflection-task,2026-08-16T22:51:13.500950+00:00,True,36,['Woman'],Retail supervisor,Native English speaker,Upper secondary school / High school,A few times a week,D,1,100.0,C,0,100.0,A,1,99.0,B,0,99.0,D,1,100.0,B,0,100.0,B,1,99.0,D,0,100.0,B,1,100.0,A,1,98.0,D,1,99.0,D,0,99.0,7,99.42,-0.31,3.0,3.0,3.0,4.0,4.0,1.0,3.0,5.0,3.0,3.0,3.0,55.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,0.75,5.0,2.0,2.0,15.0,4.0,1.0,4.83,3.0,3.0,3.0,3.0,4.0,3.0,3.17,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.62,0,1,1,14,8,6,8,10,5,10,3,3,NA,It made me look at it in a different way,NA
69ffa80077ddde4fae81232d,reflection-task,2026-08-16T22:58:28.712085+00:00,True,30,['Woman'],office worker,Native English speaker,Vocational college degree,About once a day,D,1,62.0,B,1,30.0,D,0,76.0,D,0,33.0,D,1,76.0,B,0,99.0,D,0,47.0,A,1,43.0,B,1,87.0,D,0,80.0,D,1,41.0,B,1,56.0,7,60.83,-10.57,4.0,2.0,5.0,1.0,3.0,2.0,5.0,5.0,3.0,4.0,1.0,80.0,5.0,6.0,4.0,6.0,4.0,5.0,5.0,3.0,0.75,20.0,17.0,20.0,11.0,20.0,20.0,18.0,1.0,1.0,5.0,5.0,3.0,1.0,1.33,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.88,1,1,1,19,12,2,12,12,0,12,2,3,Honestly I just read through the ai's reasonings and I felt it was accurate. I didn't want to spend too long trying to work it out on my own as I felt rushed for time as the task went on.,N.A,N/A
69fe8d0b1b03e0d3432cc2ac,reflection-task,2026-08-16T23:03:32.509342+00:00,True,26,['Man'],NHS General Manager,Native English speaker,Higher tertiary education degree (Master's level),About once a day,D,1,88.0,D,0,87.0,A,1,86.0,C,0,88.0,D,1,96.0,B,0,58.0,B,1,82.0,D,0,87.0,B,1,84.0,A,1,86.0,A,0,68.0,C,0,88.0,6,83.17,7.67,3.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,2.0,3.0,1.0,75.0,4.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,0.88,12.0,10.0,13.0,12.0,9.0,13.0,11.5,3.0,2.0,2.0,2.0,5.0,3.0,3.5,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.88,1,1,1,19,12,6,12,12,6,12,3,4,I would rarely check the AI answer myself. ,It make me feel like i had to remember the AI reasoning more.,N/A
