participantId,condition,savedAt,completed,age,gender,profession,fluency,education,ai_use,ypc_02_answer,ypc_02_correct,ypc_02_confidence,ypc_03_answer,ypc_03_correct,ypc_03_confidence,ypc_05_answer,ypc_05_correct,ypc_05_confidence,ypc_06_answer,ypc_06_correct,ypc_06_confidence,car_racing_01_answer,car_racing_01_correct,car_racing_01_confidence,car_racing_02_answer,car_racing_02_correct,car_racing_02_confidence,car_racing_03_answer,car_racing_03_correct,car_racing_03_confidence,car_racing_05_answer,car_racing_05_correct,car_racing_05_confidence,graduation_party_01_answer,graduation_party_01_correct,graduation_party_01_confidence,graduation_party_05_answer,graduation_party_05_correct,graduation_party_05_confidence,graduation_party_06_answer,graduation_party_06_correct,graduation_party_06_confidence,graduation_party_07_answer,graduation_party_07_correct,graduation_party_07_confidence,n_correct,mean_confidence,metacog_sensitivity,sus_1,sus_2,sus_3,sus_4,sus_5,sus_6,sus_7,sus_8,sus_9,sus_10,sus_11,sus_aggregate,ueq_1,ueq_2,ueq_3,ueq_4,ueq_5,ueq_6,ueq_7,ueq_8,ueq_aggregate,tlx_1,tlx_2,tlx_3,tlx_4,tlx_5,tlx_6,tlx_aggregate,nfc_1,nfc_2,nfc_3,nfc_4,nfc_5,nfc_6,nfc_aggregate,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_aggregate,attn_instruction,attn_post,attn_sus,msgs_to_ai,pre_with_ai,pre_without_ai,pre_ai_alone,post_with_ai,post_without_ai,post_ai_alone,I usually double-checked AI-generated answers before relying on them.,The step by step reply shown in this study changed how I interacted with the AI.,The multiple alternatives reply helped me evaluate the AI’s answer more carefully.,"Which strategies did you use to solve the tasks, check your answers, or improve your performance, if any?","How, if at all, did the multiple alternatives reply changed the way you interacted with the AI?","If you have any further comments about your interaction with the AI, please share them here."
6a180ce2e153fafcb23cb3cc,ai,2026-07-20T14:12:05.324840+00:00,True,34,['Man'],Microbiology/Accountancy,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,62.0,A,0,77.0,D,0,69.0,B,0,64.0,A,0,69.0,C,1,81.0,B,1,76.0,A,1,75.0,B,1,73.0,D,0,74.0,D,1,81.0,B,1,68.0,7,72.42,3.11,4.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,1.0,4.0,2.0,90.0,6.0,7.0,6.0,6.0,4.0,5.0,2.0,2.0,0.75,18.0,2.0,12.0,15.0,18.0,15.0,13.33,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.12,1,1,1,19,10,8,12,11,4,11,4,,,"At first it was to take in the scenario and then proceed back to the questions, it sometimes meant double or triple reading due to how much inforamtion needed to be balanced. Then it was a case of feeding it to the AI and seeing if what I thought matched up with it's responses and if necessary check the AI's interpretation.",,
69fb9150ffbd80e33acb2237,ai,2026-07-20T14:15:33.746037+00:00,True,40,['Man'],Senior Data Analyst,Fully fluent,Higher tertiary education degree (Master's level),Several times a day,D,1,94.0,D,0,81.0,A,1,100.0,C,0,97.0,D,1,100.0,B,0,100.0,D,0,100.0,A,1,100.0,B,1,100.0,D,0,100.0,B,0,100.0,D,0,100.0,5,97.67,1.94,5.0,2.0,1.0,1.0,4.0,1.0,5.0,5.0,3.0,5.0,1.0,80.0,7.0,6.0,6.0,7.0,5.0,6.0,7.0,5.0,2.12,17.0,5.0,1.0,19.0,9.0,1.0,8.67,4.0,5.0,1.0,1.0,4.0,5.0,4.67,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,3.88,0,1,1,17,12,10,11,12,9,12,5,,,strictly logic constraint matrix checks,,"fast, accurate, helpful, clrear collabotaor"
6a05f983071b3fb2a0e01414,ai,2026-07-20T14:18:50.446781+00:00,True,28,['Man'],Data Analyst,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,64.0,A,0,58.0,D,0,58.0,C,0,35.0,D,1,83.0,C,1,62.0,D,0,72.0,A,1,69.0,C,0,61.0,A,1,68.0,B,0,62.0,D,0,43.0,5,61.25,13.63,2.0,2.0,4.0,1.0,3.0,4.0,3.0,5.0,2.0,2.0,3.0,55.0,3.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,-0.5,18.0,7.0,8.0,13.0,16.0,5.0,11.17,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,2.5,1,1,1,43,10,8,9,8,6,7,5,,,"Initially, I came up with my own conclusion then cross referenced. I often noticed there were discrepancies, and challenged them. The next two scenarios I felt were harder and more fatiguing, so I asked the AI to give their conclusion which I then read and challenged myself. Where I wasn't sure, I got the AI to check its answers again more thoroughly. ",,
6a15aecec496a8f5acb7ea17,ai,2026-07-20T14:19:59.261908+00:00,True,27,['Woman'],Accountant,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,A,0,70.0,D,0,75.0,D,0,84.0,A,1,39.0,D,1,100.0,B,0,88.0,B,1,81.0,D,0,99.0,B,1,61.0,A,1,66.0,B,0,65.0,D,0,73.0,5,75.08,-9.74,4.0,2.0,5.0,1.0,4.0,2.0,5.0,5.0,2.0,3.0,2.0,80.0,6.0,7.0,6.0,5.0,4.0,6.0,5.0,3.0,1.25,12.0,2.0,1.0,10.0,11.0,8.0,7.33,4.0,4.0,2.0,1.0,4.0,5.0,4.33,4.0,4.0,2.0,1.0,5.0,4.0,4.0,4.0,3.25,1,1,1,27,12,9,12,10,7,9,4,,,"I briefly read the scenario and considered potential solutions, and checked this aligned with what the AI had said. However, sometimes the scenario was very complex and I found it difficult to verify, so I had to trust the AI.",,
5e1e6eccd727e91c36a943fd,ai,2026-07-20T14:20:37.306950+00:00,True,51,['Man'],Retail Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,93.0,C,0,56.0,A,1,94.0,B,0,70.0,D,1,94.0,B,0,86.0,D,0,93.0,B,0,91.0,B,1,78.0,D,0,52.0,D,1,71.0,D,0,83.0,5,80.08,10.14,5.0,1.0,5.0,1.0,5.0,1.0,3.0,5.0,1.0,5.0,1.0,95.0,7.0,7.0,5.0,7.0,4.0,6.0,6.0,5.0,1.88,3.0,1.0,1.0,19.0,7.0,1.0,5.33,1.0,5.0,1.0,1.0,5.0,5.0,4.33,5.0,4.0,4.0,4.0,5.0,1.0,5.0,5.0,4.62,1,1,1,50,12,12,12,12,10,10,5,,,"Double checking, asking for confidence percentages and full explanations. ",,
6a148943d63fe1ecc3e2970d,ai,2026-07-20T14:37:42.195914+00:00,True,23,['Man'],Engineer,Native English speaker,Higher tertiary education degree (Master's level),A few times a week,D,1,77.0,B,1,75.0,D,0,79.0,C,0,80.0,D,1,81.0,B,0,74.0,B,1,83.0,A,1,83.0,B,1,73.0,A,1,81.0,B,0,81.0,D,0,86.0,7,79.42,-1.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,2.0,4.0,1.0,80.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,1.25,16.0,3.0,6.0,18.0,15.0,2.0,10.0,4.0,4.0,2.0,2.0,3.0,4.0,3.83,5.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.12,1,1,1,35,11,8,9,11,7,8,4,,,Read through the text to make sure the Ai was correct and asked the AI to double check and evaluate its answers against other outcomes ,,All good 
6a15c95975b2d293de75ed8c,ai,2026-07-20T14:40:43.592774+00:00,True,25,['Man'],Civil Service,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,100.0,C,0,100.0,D,0,100.0,D,0,100.0,D,1,100.0,B,0,100.0,B,1,100.0,D,0,100.0,B,1,100.0,D,0,100.0,D,1,100.0,A,0,100.0,5,100.0,0.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,97.5,7.0,7.0,7.0,7.0,4.0,5.0,5.0,6.0,2.0,3.0,1.0,1.0,17.0,2.0,1.0,4.17,3.0,3.0,2.0,2.0,4.0,4.0,3.67,5.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,4.62,1,1,1,15,11,1,11,12,0,8,3,,,I basically delegated the solving to the AI then read the answer to see if the reasoning made sense which it always did. And when I made a mistake they declared they did not have sufficient information to make a judgement which reinforced my trust in the AI.,,I thought it performed very well.
6a063e75051be6d8504d339b,ai,2026-07-20T14:42:38.712722+00:00,True,31,['Woman'],Data Analyst,Native English speaker,Doctoral degree,Several times a day,D,1,98.0,A,0,99.0,B,0,92.0,C,0,99.0,D,1,100.0,D,0,100.0,D,0,98.0,C,0,99.0,C,0,100.0,A,1,98.0,D,1,98.0,D,0,99.0,4,98.33,0.25,5.0,1.0,2.0,1.0,5.0,2.0,5.0,5.0,3.0,5.0,1.0,85.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,10.0,10.0,10.0,19.0,13.0,5.0,11.17,4.0,4.0,1.0,2.0,5.0,5.0,4.5,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.5,1,1,1,13,12,12,11,12,12,12,5,,,Using Critical Thinking,,Not at all
6a062356e11b977c2d0a0eef,ai,2026-07-20T14:43:54.213540+00:00,True,40,['Woman'],Legal professional,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,1,23.0,D,0,32.0,B,0,15.0,D,0,46.0,D,1,35.0,B,0,28.0,B,1,29.0,D,0,32.0,B,1,38.0,D,0,35.0,B,0,35.0,B,1,39.0,5,32.25,0.94,2.0,2.0,4.0,2.0,3.0,5.0,4.0,5.0,3.0,1.0,2.0,50.0,3.0,6.0,2.0,3.0,4.0,3.0,2.0,2.0,-0.88,13.0,2.0,2.0,16.0,10.0,14.0,9.5,3.0,3.0,2.0,4.0,4.0,4.0,3.33,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,1.88,1,1,1,27,9,9,9,9,12,6,3,,,I asked AI to double-check,,
6a01c4c8248651c0157c76c5,ai,2026-07-20T14:45:19.995499+00:00,True,31,['Man'],Director,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,56.0,A,0,98.0,A,1,91.0,B,0,96.0,A,0,91.0,D,0,96.0,B,1,77.0,A,1,83.0,B,1,84.0,A,1,89.0,A,0,98.0,D,0,96.0,6,87.92,-15.83,5.0,2.0,5.0,1.0,4.0,1.0,4.0,5.0,1.0,4.0,1.0,90.0,7.0,6.0,6.0,7.0,5.0,6.0,7.0,7.0,2.38,14.0,4.0,1.0,17.0,12.0,2.0,8.33,4.0,5.0,1.0,2.0,5.0,4.0,4.5,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,4.88,1,1,1,19,10,8,10,10,5,10,4,,,I checked my answers by asking AI.,,It was simple and easy to navigate
69ebc08476719be8a035de6d,ai,2026-07-20T14:52:45.550618+00:00,True,58,['Man'],engineer,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a week,D,1,85.0,D,0,90.0,A,1,84.0,D,0,84.0,D,1,91.0,B,0,95.0,B,1,93.0,A,1,90.0,B,1,93.0,D,0,97.0,D,1,93.0,B,1,94.0,8,90.75,-1.12,3.0,2.0,4.0,1.0,4.0,3.0,4.0,5.0,1.0,4.0,1.0,77.5,6.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,1.25,4.0,2.0,3.0,17.0,16.0,2.0,7.33,3.0,4.0,1.0,1.0,4.0,4.0,4.17,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.5,1,1,1,29,12,7,12,12,3,12,3,,,I relied on the AI tool entirely,,It seemed to work well
6a20323741d57a440c33f2fc,ai,2026-07-20T14:52:52.186269+00:00,True,27,['Woman'],Customer Care Expert,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,100.0,A,0,76.0,A,1,100.0,B,0,65.0,D,1,100.0,B,0,100.0,D,0,100.0,B,0,85.0,B,1,67.0,D,0,73.0,B,0,43.0,B,1,63.0,5,81.0,8.57,3.0,3.0,4.0,1.0,3.0,3.0,2.0,5.0,3.0,4.0,1.0,62.5,6.0,5.0,6.0,4.0,2.0,3.0,2.0,1.0,-0.38,16.0,1.0,20.0,18.0,12.0,1.0,11.33,4.0,5.0,2.0,1.0,5.0,4.0,4.5,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.12,1,1,1,21,12,12,7,9,12,12,4,,,,,
6151e69a392433707e7a9dfb,ai,2026-07-20T14:56:34.844541+00:00,True,28,['Man'],Audio Engineer,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,57.0,C,0,56.0,D,0,77.0,B,0,50.0,D,1,80.0,C,1,89.0,D,0,88.0,C,0,78.0,B,1,84.0,D,0,66.0,D,1,77.0,B,1,52.0,6,71.17,4.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,77.5,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,18.0,2.0,13.0,19.0,19.0,10.0,13.5,4.0,4.0,1.0,1.0,5.0,4.0,4.5,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.12,1,1,1,14,10,7,8,10,7,8,5,,,"I copied the full scenario and asked the AI to check each constraint step by step. I then compared the AI's answer against the scenario myself, especially availability, timing, cost and whether any counterexample schedule was possible.",,"The AI was useful for organising the information quickly, but I still needed to verify its reasoning because it sometimes overlooked constraints or made scheduling errors."
6a0f4efa4c1c3cea7f8f090a,ai,2026-07-20T14:58:50.992103+00:00,True,25,['Man'],AI Trainer,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,96.0,D,0,22.0,A,1,100.0,D,0,39.0,D,1,95.0,B,0,100.0,B,1,100.0,D,0,61.0,C,0,100.0,D,0,58.0,D,1,38.0,B,1,0.0,6,67.42,8.17,2.0,2.0,4.0,1.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,67.5,6.0,7.0,4.0,6.0,4.0,5.0,5.0,4.0,1.12,9.0,1.0,2.0,13.0,11.0,2.0,6.33,2.0,3.0,4.0,4.0,2.0,2.0,2.17,2.0,4.0,1.0,1.0,4.0,5.0,4.0,2.0,2.38,1,1,1,25,10,8,10,6,8,4,4,,,Initially I questioned the AI to make sure but then I trusted it too much and did not ask extra questions for a few until I realised it was providing incorrect suggestions and I made sure to question it heavily towards the end.,,I assume it was set to provide correct answers on only some of the questions and on others you had to challenge it to find the correct answer. Although on one it changed to all four answer choices and clearly had no idea what the answer was. 
69ff773caae9f9dfb3fc081c,ai,2026-07-20T14:59:32.769339+00:00,True,27,['Man'],Auditor,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,1,93.0,B,1,94.0,D,0,100.0,A,1,89.0,D,1,100.0,B,0,100.0,B,1,100.0,D,0,88.0,D,0,92.0,D,0,90.0,B,0,100.0,D,0,91.0,5,94.75,0.77,3.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,1.0,90.0,6.0,7.0,5.0,7.0,3.0,3.0,1.0,1.0,0.12,20.0,1.0,10.0,20.0,15.0,12.0,13.0,4.0,5.0,1.0,3.0,5.0,5.0,4.5,4.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,3.12,1,0,1,17,12,6,12,10,3,11,3,,,"I worked out the answers to the best of my ability, asked the LLM and evaluated its answers",,
66fad26e4b07f6149ceb136d,ai,2026-07-20T15:01:01.722980+00:00,True,43,['Man'],Theatre Production,Native English speaker,Higher tertiary education degree (Master's level),A few times a week,D,1,73.0,D,0,60.0,D,0,70.0,B,0,70.0,D,1,78.0,C,1,83.0,B,1,74.0,C,0,58.0,C,0,82.0,D,0,64.0,A,0,53.0,D,0,61.0,4,68.83,12.25,4.0,2.0,4.0,2.0,3.0,2.0,4.0,5.0,2.0,3.0,3.0,67.5,6.0,4.0,6.0,4.0,5.0,6.0,3.0,3.0,0.62,15.0,13.0,15.0,12.0,13.0,14.0,13.67,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,1,1,1,25,9,6,9,10,7,10,4,,,"I began to trust the AI assistant more as the task progressed. At the beginning I tried to solve the problems completely by myself, but as we progressed I put more and more trust into the AI and only really half checked whether they were right, particularly if the AI's reasoning appeared to be sound. ",,"It took me a turn to realise that the AI needed to have the information given to them and it was not able to see what I saw, but then I found a method and a working pattern with the AI. "
6a24daa3f97e30d2143a085a,ai,2026-07-20T15:09:54.347361+00:00,True,35,['Woman'],pharmacist,Native English speaker,Higher tertiary education degree (Master's level),A few times a week,D,1,3.0,A,0,11.0,D,0,8.0,C,0,9.0,D,1,99.0,B,0,100.0,D,0,7.0,B,0,70.0,B,1,70.0,A,1,24.0,A,0,17.0,C,0,59.0,4,39.75,13.88,4.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,2.0,3.0,4.0,60.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,0.5,13.0,2.0,6.0,16.0,16.0,13.0,11.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.88,1,1,1,19,10,8,6,7,3,6,3,,,"I tried to understand the scenarios, but some were very wordy and hard to get my head around. For the first two scenarios, i highly depended on AI for the answers. For the last scenario, i used my own knowledge more as i understood the scenario better, and used AIs prompts to help solidy my answer",,
6a21da4f7725746be976f70f,ai,2026-07-20T15:12:36.157939+00:00,True,30,['Man'],Software Engineer,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,1,98.0,A,0,96.0,A,1,94.0,C,0,97.0,D,1,95.0,B,0,95.0,B,1,93.0,C,0,96.0,B,1,100.0,B,0,100.0,B,0,98.0,B,1,96.0,6,96.5,-1.0,4.0,2.0,5.0,1.0,4.0,2.0,5.0,5.0,1.0,5.0,1.0,90.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,2.62,10.0,8.0,10.0,19.0,11.0,3.0,10.17,4.0,4.0,2.0,3.0,5.0,3.0,3.83,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.62,1,1,1,15,12,12,12,9,9,12,4,,,I used RAG style prompting to get answers by making the AI answer from provided information and nothing else.,,no comments
6a1f2648e8f22a561550e699,ai,2026-07-20T15:16:23.578123+00:00,True,44,['Man'],IT Channel Manager,Native English speaker,Vocational college degree,A few times a week,D,1,85.0,C,0,92.0,D,0,85.0,A,1,56.0,D,1,100.0,B,0,100.0,B,1,96.0,A,1,70.0,B,1,96.0,D,0,91.0,B,0,74.0,D,0,59.0,6,83.67,0.33,4.0,2.0,4.0,1.0,4.0,2.0,3.0,5.0,2.0,4.0,2.0,75.0,6.0,2.0,6.0,4.0,3.0,3.0,3.0,5.0,0.0,18.0,3.0,17.0,14.0,13.0,13.0,13.0,4.0,2.0,3.0,3.0,2.0,3.0,2.83,4.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,1,1,1,16,12,6,12,12,3,12,2,,,"I gave the AI the input info and read a quick overview and fact checked a couple of things, but not in detail or depth",,none
6a11601203137aea7dacc186,ai,2026-07-20T15:24:27.408335+00:00,True,36,['Man'],healthcare assitant,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,D,1,80.0,C,0,93.0,C,0,64.0,C,0,69.0,D,1,87.0,B,0,83.0,B,1,83.0,A,1,89.0,B,1,95.0,A,1,75.0,A,0,89.0,B,1,91.0,7,83.17,6.11,3.0,4.0,3.0,2.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,50.0,6.0,5.0,6.0,4.0,5.0,6.0,6.0,2.0,1.0,13.0,12.0,14.0,14.0,16.0,13.0,13.67,4.0,4.0,2.0,4.0,4.0,4.0,3.67,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.38,1,0,1,30,12,7,10,4,9,1,5,,,i crossed the dates and compared with ai resultd,,no
6a0c537b5ea99e16c2db1324,ai,2026-07-20T15:26:47.448010+00:00,True,19,['Man'],Student,Native English speaker,Upper secondary school / High school,About once a week,A,0,100.0,C,0,32.0,D,0,100.0,B,0,19.0,D,1,100.0,D,0,100.0,D,0,93.0,D,0,100.0,B,1,100.0,D,0,66.0,D,1,100.0,B,1,25.0,4,77.92,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,4.0,1.0,97.5,7.0,7.0,7.0,7.0,1.0,1.0,4.0,4.0,0.75,15.0,1.0,5.0,20.0,15.0,10.0,11.0,4.0,4.0,2.0,2.0,5.0,4.0,4.17,5.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,4.25,1,1,1,15,12,8,12,10,5,12,4,,,"Tried solving without AI, then making the AI solve it. If we had the same answers, I didn't bother checking and was confident. If we had different answers, I used the AI's answer after checking the logic.",,
6a1de887b7cd6b85f4db6cf2,ai,2026-07-20T15:42:48.353090+00:00,True,28,['Woman'],Primary Teacher,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,1,84.0,A,0,96.0,C,0,82.0,B,0,87.0,D,1,99.0,B,0,97.0,D,0,91.0,D,0,93.0,C,0,100.0,A,1,89.0,B,0,84.0,D,0,87.0,3,90.75,-0.11,4.0,2.0,4.0,1.0,3.0,1.0,4.0,5.0,1.0,5.0,1.0,85.0,5.0,3.0,2.0,5.0,1.0,1.0,5.0,5.0,-0.62,7.0,4.0,4.0,19.0,8.0,2.0,7.33,3.0,4.0,2.0,2.0,4.0,4.0,3.83,5.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.75,1,1,1,20,10,6,3,12,5,12,4,,,I gave AI the information from the scenario. Allowed the AI tool to summarise the information and then posed the question.,,
602252fc987b513210335173,ai,2026-07-21T08:58:03.387446+00:00,True,30,['Woman'],Senior Payroll Specialist,Fully fluent,Lower tertiary education degree (Bachelor's level),About once a day,D,1,98.0,B,1,99.0,C,0,98.0,B,0,77.0,D,1,97.0,B,0,80.0,B,1,72.0,C,0,59.0,B,1,91.0,A,1,99.0,B,0,81.0,D,0,79.0,6,85.83,13.67,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,5.0,1.0,92.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,1.0,1.0,17.0,2.0,1.0,4.33,3.0,4.0,3.0,2.0,4.0,4.0,3.67,5.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,4.62,0,1,1,14,10,2,12,12,0,12,2,,,"Added the scenario for the AI to understand the background then got the AI to answer the question, I asked the question first then provided the scenario and compared if the answer was the same ",,
60dc63cf94238618c443b2d9,ai,2026-07-21T09:00:27.786165+00:00,True,34,['Woman'],unemployed,Native English speaker,Lower tertiary education degree (Bachelor's level),Less than once a month,A,0,77.0,A,0,76.0,D,0,89.0,C,0,80.0,D,1,76.0,D,0,18.0,D,0,86.0,D,0,61.0,D,0,83.0,D,0,92.0,D,1,90.0,D,0,88.0,2,76.33,8.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0,5.0,2.0,3.0,2.0,55.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,-1.12,5.0,1.0,5.0,13.0,6.0,4.0,5.67,3.0,3.0,2.0,2.0,3.0,3.0,3.33,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.88,1,1,1,22,12,4,12,7,0,10,1,,,none,,
62e25115fb932baf4a93173f,ai,2026-07-21T09:04:36.287965+00:00,True,34,['Man'],Planning - Local Authority,Native English speaker,Vocational college degree,About once a day,A,0,82.0,B,1,79.0,A,1,73.0,A,1,81.0,D,1,72.0,B,0,75.0,D,0,51.0,B,0,62.0,B,1,72.0,A,1,76.0,A,0,88.0,A,0,47.0,6,71.5,8.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,100.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,6.0,2.0,7.0,3.0,3.0,16.0,6.0,1.0,6.0,1.0,1.0,4.0,4.0,3.0,2.0,1.83,5.0,4.0,5.0,5.0,4.0,2.0,5.0,5.0,4.62,1,1,1,19,7,3,8,10,4,10,2,,,"To be honest, I trusted that the AI knew what it was doing. I am aware that it can sometimes be incorrect and hallucinate its answers but I have low confidence for these kinds of problem solving scenarios, so I was happy to go long with the AI recommendation and just trust that it would be right more often than not.",,"It certainly seemed like a competent model, although through the study I did wonder if this model was set up to be deliberately bad to see if human users could spot the errors it was making. I think it did a fine job but I didn't spend too much time double checking its answers. I do believe in general the AI is trustworthy and I wouldn't put too much doubt into its performance."
614714ff71b7fab77e0a8ef6,ai,2026-07-21T09:08:21.652635+00:00,True,44,['Woman'],project manager,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,D,1,100.0,A,0,99.0,A,1,100.0,A,1,99.0,D,1,99.0,C,1,100.0,B,1,100.0,C,0,100.0,B,1,99.0,D,0,99.0,B,0,100.0,D,0,99.0,7,99.5,0.17,5.0,1.0,5.0,1.0,5.0,3.0,5.0,5.0,1.0,5.0,1.0,95.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,1.0,11.0,20.0,1.0,1.0,6.0,3.0,3.0,2.0,4.0,4.0,3.0,3.17,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,4.88,1,1,1,27,11,6,10,12,0,9,3,,,"i trusted AI, so i used the guide and confidently knew it knew what it was doing",,"i enjoy using AI, i trust it. "
6a33b4c44efab6e3d08691d7,ai,2026-07-21T09:09:24.450611+00:00,True,26,['Man'],Personal Trainer,Fully fluent,Upper secondary school / High school,Several times a day,A,0,90.0,D,0,96.0,D,0,100.0,D,0,86.0,D,1,92.0,D,0,83.0,D,0,90.0,D,0,100.0,C,0,100.0,A,1,100.0,D,1,97.0,D,0,100.0,3,94.5,2.44,4.0,1.0,5.0,1.0,4.0,1.0,5.0,5.0,1.0,5.0,1.0,95.0,7.0,6.0,7.0,7.0,5.0,5.0,4.0,6.0,1.88,5.0,1.0,1.0,20.0,6.0,1.0,5.67,2.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.62,1,1,1,14,10,8,12,12,7,12,4,,,"Read both task and answers, get AI's opinion",,
5f3ec93efbd299158253f283,ai,2026-07-21T09:20:17.900137+00:00,True,54,['Man'],accountant,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,A,0,89.0,B,1,80.0,A,1,82.0,A,1,68.0,D,1,95.0,B,0,93.0,B,1,93.0,D,0,66.0,B,1,91.0,A,1,75.0,D,1,74.0,C,0,94.0,8,83.33,-3.25,4.0,1.0,5.0,1.0,4.0,2.0,4.0,5.0,1.0,5.0,1.0,90.0,5.0,7.0,7.0,7.0,4.0,6.0,6.0,6.0,2.0,19.0,2.0,8.0,17.0,4.0,5.0,9.17,2.0,3.0,3.0,3.0,4.0,4.0,3.17,5.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.38,1,1,1,14,11,2,11,12,0,12,3,,,"i found the tasks too complicated to solve on my own within the time specified. if i had tried then it would have taken me hours., so i had to rely on the AI. I was satisfied that it had fully reasoned how it got to its conclusions so i trusted its output without checking the answers thoroughly.",,i thought the AI did a great job in solving the problems and i really appreciated having it available to help.
